"660","Sandro Platzgummer","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","-","-","-","0","0"
"660","Dillon Stoner","WR","FA","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","0","0"
"660","Pooka Williams Jr.","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"660","Brandin Bryant","RB","NYG","-","-","-","-","-","-","-","-","-","BYE","-","0","-","0","0","-","-","-","0","0"
"660","JoJo Natson","WR","FA","-","-","-","-","-","-","-","-","-","0","-","0","-","0","-","-","-","-","0","0"
"660","Sammis Reyes","TE","JAC","-","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","0","0","-","0","0"
"660","Rashod Berry","TE","IND","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","0","0","-","0","0","0"
"660","Michael Bandy","WR","DEN","-","-","-","-","-","-","-","-","-","-","BYE","0","-","-","-","0","-","-","0","0"
"660","Marquez Stevenson","WR","CAR","-","-","-","-","-","-","-","-","-","-","-","0","BYE","0","0","0","0","-","0","0"
"660","Tyrie Cleveland","WR","PHI","-","-","-","-","0","0","0","0","-","-","-","-","-","BYE","-","-","-","-","0","0"
"660","David Moore","WR","TB","-","-","-","-","0","-","-","-","BYE","-","-","-","-","-","-","-","0","-","0","0"
"660","Jared Pinkney","TE","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"660","Matt Cole","WR","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"742","Kurt Benkert","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.1","-","-","-","-","-0.1","-0.1"
"742","Nate McCrary","RB","CLE","-","-","-","-","-","-","-","-","-","-","-","-","-0.1","-","-","-","-","-","-0.1","-0.1"
"744","Chase Daniel","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.2","-","-","-","-","-0.2","-0.2"
"745","Alex Bachman","WR","HOU","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-","-0.3","-0.2","-0.3"
"745","Davis Webb","QB","FA","-","-","-","-","-","-","-","-","-","-0.3","-","-","-","-","-","-","-","-","-0.3","-0.3"
"747","Feleipe Franks","QB","ATL","0","-","-","0.3","-","BYE","-","-","0.3","0","-1","0","-","-","-","-","-","-","-0.1","-0.4"
"748","Logan Woodside","QB","ATL","-","-","-","-","-","BYE","-0.1","-0.1","-0.1","-","-","-","-","-0.3","-","-","-","-","-0.2","-0.6"
"749","John Wolford","QB","TB","-","-","-","-","-","-1.1","-","0.2","BYE","-","-","-","-","-","-","-","-","-","-0.5","-0.9"
"750","Josh Rosen","QB","FA","-","0","-","-","-","-","-","-","-","-0.4","-0.8","-","-","-","-","-","-","-","-0.4","-1.2"
"751","Trenton Cannon","RB","FA","0.5","-0.1","0","-2","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-0.2","-1.6"
"752","J.J. Koski","WR","FA","-","-","-","-","-","-","-","-","0","0","-","-2","-","-","-","-","-","-","-0.7","-2"
"752","Travis Benjamin","WR","FA","-","-","-","-","0","-","-","-","-","-","-","-","-2","0","-","-","0","0","-0.4","-2"
"754","Diontae Spencer","WR","FA","0","0","0.7","0","0","0","0","-","0","0","-","0","-2","0","0","0","-2","-","-0.2","-3.3"
""
""
